,URL,Datetime,Tweet Id,Content,Username
688,https://twitter.com/adios_corona/status/1502897038723190786,2022-03-13 06:39:11+00:00,1502897038723190786,b'*Q)COVID-19\xe3\x81\xae\xe6\x82\xa3\xe8\x80\x85\xe3\x81\x8b\xe3\x82\x89\xe3\x82\xa6\xe3\x82\xa3\xe3\x83\xab\xe3\x82\xb9\xe3\x81\xaf\xe5\x88\x86\xe9\x9b\xa2\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x8b\xef\xbc\x9f\n*A)\xe6\x9d\xb1\xe4\xba\xac\xe9\x83\xbd\xe5\x81\xa5\xe5\xba\xb7\xe5\xae\x89\xe5\x85\xa8\xe7\xa0\x94\xe7\xa9\xb6\xe3\x82\xbb\xe3\x83\xb3\xe3\x82\xbf\xe3\x83\xbc\xe3\x81\xaf\xe6\x82\xa3\xe8\x80\x85\xe3\x81\x8b\xe3\x82\x89\xe6\x96\xb0\xe5\x9e\x8b\xe3\x82\xb3\xe3\x83\xad\xe3\x83\x8a\xe3\x82\xa6\xe3\x82\xa3\xe3\x83\xab\xe3\x82\xb9\xe3\x82\x92\xe5\x88\x86\xe9\x9b\xa2\xe3\x81\x97\xe9\x9b\xbb\xe5\xad\x90\xe9\xa1\x95\xe5\xbe\xae\xe9\x8f\xa1\xe3\x81\xa7\xe6\x92\xae\xe5\xbd\xb1\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82\xe3\x81\xbe\xe3\x81\x9f\xe5\xa1\xa9\xe5\x9f\xba\xe9\x85\x8d\xe5\x88\x97\xe3\x82\x92\xe8\xa7\xa3\xe8\xaa\xad\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82\nhttps://t.co/k05RECAbxh\nhttps://t.co/JAeIaXiFjX',adios_corona
689,https://twitter.com/adios_corona/status/1502843799982120961,2022-03-13 03:07:38+00:00,1502843799982120961,b'Q)COVID-19\xe3\x82\x92\xe5\xad\x90\xe4\xbe\x9b\xe3\x81\xab\xe3\x81\xa9\xe3\x81\x86\xe8\xaa\xac\xe6\x98\x8e\xe3\x81\x99\xe3\x82\x8c\xe3\x81\xb0\xe3\x82\x88\xe3\x81\x84\xe3\x81\xa7\xe3\x81\x99\xe3\x81\x8b\xef\xbc\x9f\nA)\xe5\xad\x90\xe4\xbe\x9b\xe3\x81\xaf\xe5\xa4\xa7\xe4\xba\xba\xe3\x81\xae\xe6\x84\x9f\xe6\x83\x85\xe3\x82\x92\xe5\xbc\xb7\xe3\x81\x8f\xe6\x84\x9f\xe3\x81\x98\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe4\xb8\x8d\xe5\xae\x89\xe3\x82\x92\xe9\x9a\xa0\xe3\x81\x97\xe3\x81\x9f\xe3\x82\x8a\xe5\x98\x98\xe3\x82\x92\xe3\x81\xa4\xe3\x81\x8f\xe3\x81\xa8\xe6\x82\xaa\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x82\x8b\xe5\x8f\xaf\xe8\x83\xbd\xe6\x80\xa7\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe6\x84\x9f\xe6\x83\x85\xe3\x82\x92\xe8\xa8\x80\xe8\x91\x89\xe3\x81\xa7\xe8\xa1\xa8\xe7\x8f\xbe\xe3\x81\x97\xe3\x80\x81\xe3\x82\xa6\xe3\x82\xa4\xe3\x83\xab\xe3\x82\xb9\xe3\x81\xa8\xe3\x81\xaf\xe4\xbd\x95\xe3\x81\x8b\xe3\x80\x81\xe3\x82\xa6\xe3\x82\xa4\xe3\x83\xab\xe3\x82\xb9\xe3\x81\x8b\xe3\x82\x89\xe8\xba\xab\xe3\x82\x92\xe5\xae\x88\xe3\x82\x8b\xe6\x96\xb9\xe6\xb3\x95\xe3\x82\x92\xe8\xaa\xac\xe6\x98\x8e\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe9\x87\x8d\xe8\xa6\x81\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe5\xad\x90\xe4\xbe\x9b\xe3\x81\xae\xe6\x89\xb9\xe5\x88\xa4\xe7\x9a\x84\xe6\x80\x9d\xe8\x80\x83\xe3\x82\x92\xe8\xa8\x93\xe7\xb7\xb4\xe3\x81\x99\xe3\x82\x8b\xe6\xa9\x9f\xe4\xbc\x9a\xe3\x81\xa7\xe3\x82\x82\xe3\x81\x82\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82',adios_corona
690,https://twitter.com/Felpofaust/status/1502808457489137665,2022-03-13 00:47:11+00:00,1502808457489137665,b'MANO EM UABTUBA FOFOCA CIRCULA MAIS RAPIDO DO Q COVID Q PORRA \xc3\x89 ESSA',Felpofaust
691,https://twitter.com/adios_corona/status/1502798462181466114,2022-03-13 00:07:28+00:00,1502798462181466114,b'Q)COVID-19\xe3\x81\xae\xe9\x87\x8d\xe7\x97\x87\xe5\xba\xa6\xe3\x81\xaf\xe6\x84\x9f\xe6\x9f\x93\xe6\x99\x82\xe3\x81\xae\xe6\x84\x9f\xe6\x9f\x93\xe3\x82\xa6\xe3\x82\xa4\xe3\x83\xab\xe3\x82\xb9\xe9\x87\x8f\xe3\x81\xab\xe4\xbe\x9d\xe5\xad\x98\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x81\x8b\xef\xbc\x9f\nA)\xe5\xa4\x9a\xe3\x81\x8f\xe3\x81\xae\xe8\xa6\xb3\xe5\xaf\x9f\xe3\x81\xaf\xe3\x80\x81\xe9\x87\x8d\xe7\x97\x87\xe5\xba\xa6\xe3\x81\x8c\xe6\x84\x9f\xe6\x9f\x93\xe3\x82\xa6\xe3\x82\xa3\xe3\x83\xab\xe3\x82\xb9\xe9\x87\x8f\xe3\x81\xab\xe4\xbe\x9d\xe5\xad\x98\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x82\x92\xe7\xa4\xba\xe5\x94\x86\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe3\x83\x9e\xe3\x82\xb9\xe3\x82\xaf\xe3\x82\x92\xe7\x9d\x80\xe3\x81\x91\xe3\x82\x8b\xe3\x81\xa8\xe6\x84\x9f\xe6\x9f\x93\xe9\x98\xb2\xe5\xbe\xa1\xe3\x81\xa0\xe3\x81\x91\xe3\x81\xa7\xe3\x81\xaa\xe3\x81\x8f\xe6\x84\x9f\xe6\x9f\x93\xe3\x81\x97\xe3\x81\x9f\xe9\x9a\x9b\xe3\x81\xae\xe9\x87\x8d\xe7\x97\x87\xe5\xba\xa6\xe3\x82\x82\xe4\xbd\x8e\xe4\xb8\x8b\xe3\x81\x95\xe3\x81\x9b\xe3\x82\x8b\xe3\x82\x88\xe3\x81\x86\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe8\x87\xaa\xe5\x88\x86\xe3\x82\x84\xe4\xbb\x96\xe4\xba\xba\xe3\x81\xb8\xe3\x81\xae\xe6\x84\x9f\xe6\x9f\x93\xe3\x82\x84\xe9\x87\x8d\xe7\x97\x87\xe5\x8c\x96\xe3\x83\xaa\xe3\x82\xb9\xe3\x82\xaf\xe3\x82\x92\xe6\xb8\x9b\xe3\x82\x89\xe3\x81\x99\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xab\xe3\x83\x9e\xe3\x82\xb9\xe3\x82\xaf\xe7\x9d\x80\xe7\x94\xa8\xe3\x81\x8c\xe9\x87\x8d\xe8\xa6\x81\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82',adios_corona
692,https://twitter.com/adios_corona/status/1502783407772020736,2022-03-12 23:07:39+00:00,1502783407772020736,b'Q)COVID-19\xe3\x81\xa7\xe6\xad\xbb\xe4\xba\xa1\xe3\x83\xaa\xe3\x82\xb9\xe3\x82\xaf\xe3\x82\x92\xe9\xab\x98\xe3\x82\x81\xe3\x82\x8b\xe8\xa6\x81\xe5\x9b\xa0\xe3\x81\xaf\xe4\xbd\x95\xe3\x81\xa7\xe3\x81\x99\xe3\x81\x8b\xef\xbc\x9f\nA)COVID-19\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe6\xad\xbb\xe4\xba\xa1\xe3\x81\xae\xe3\x83\xaa\xe3\x82\xb9\xe3\x82\xaf\xe3\x82\x92\xe9\xab\x98\xe3\x82\x81\xe3\x82\x8b\xe8\xa6\x81\xe5\x9b\xa0\xe3\x81\xaf\xe3\x80\x81\xe5\xb9\xb4\xe9\xbd\xa2\xe3\x81\xa8\xe3\x80\x81\xe7\xb3\x96\xe5\xb0\xbf\xe7\x97\x85\xe3\x80\x81\xe9\xab\x98\xe8\xa1\x80\xe5\x9c\xa7\xe3\x80\x81\xe5\xbf\x83\xe8\xa1\x80\xe7\xae\xa1\xe7\x96\xbe\xe6\x82\xa3\xe3\x80\x81\xe8\x82\xa5\xe6\xba\x80\xe3\x80\x81\xe8\x85\x8e\xe4\xb8\x8d\xe5\x85\xa8\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xae\xe7\x96\xbe\xe6\x82\xa3\xe3\x82\x92\xe3\x82\x82\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe6\x80\xa7\xe5\x88\xa5\xe3\x81\xa7\xe3\x81\xaf\xe3\x80\x81\xe7\x94\xb7\xe6\x80\xa7\xe3\x81\xaf\xe5\xa5\xb3\xe6\x80\xa7\xe3\x82\x88\xe3\x82\x8a\xe3\x82\x82\xe3\x83\xaa\xe3\x82\xb9\xe3\x82\xaf\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe3\x82\xa2\xe3\x82\xb8\xe3\x82\xa2\xe3\x80\x81\xe3\x83\xa8\xe3\x83\xbc\xe3\x83\xad\xe3\x83\x83\xe3\x83\x91\xe3\x80\x81\xe7\xb1\xb3\xe5\x9b\xbd\xe3\x81\xa7\xe8\xa6\xb3\xe5\xaf\x9f\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82',adios_corona
693,https://twitter.com/Patrici47245760/status/1502769005270122503,2022-03-12 22:10:25+00:00,1502769005270122503,"b'@AlejoMunante POR PRIMERA VEZ ESTOY EN TOTAL DESACUERDO CONTIGO, porque exponer a los vacunados por 4 locos anti vacunas? No somos Europa, ac\xc3\xa1 dicen adi\xc3\xb3s mascarillas y creen q Covid desapareci\xc3\xb3 para siempre, Per\xc3\xba aun no tiene esa cultura de responsabilidad.'",Patrici47245760
694,https://twitter.com/adios_corona/status/1502768236722417666,2022-03-12 22:07:22+00:00,1502768236722417666,b'Q)COVID-19\xe3\x81\xab\xe9\x81\xba\xe4\xbc\x9d\xe7\x9a\x84\xe8\xa6\x81\xe5\x9b\xa0\xe3\x81\xaf\xe3\x81\x82\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x81\x8b\xef\xbc\x9f\nA)\xe3\x81\xaa\xe3\x81\x9c\xe5\xa4\x9a\xe3\x81\x8f\xe3\x81\xae\xe4\xba\xba\xe3\x81\xaf\xe7\x84\xa1\xe7\x97\x87\xe7\x8a\xb6\xe3\x81\xa7\xe3\x80\x81\xe3\x81\x82\xe3\x82\x8b\xe4\xba\xba\xe3\x81\xaf\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x95\xe3\x83\xab\xe3\x82\xa8\xe3\x83\xb3\xe3\x82\xb6\xe3\x81\xae\xe3\x82\x88\xe3\x81\x86\xe3\x81\xaa\xe7\x97\x87\xe7\x8a\xb6\xe3\x82\x92\xe7\xa4\xba\xe3\x81\x97\xe3\x80\x81\xe5\x91\xbc\xe5\x90\xb8\xe5\x9b\xb0\xe9\x9b\xa3\xe3\x81\xa7\xe5\x85\xa5\xe9\x99\xa2\xe3\x81\x99\xe3\x82\x8b\xe4\xba\xba\xe3\x82\x82\xe3\x81\x84\xe3\x82\x8c\xe3\x81\xb0\xe3\x80\x81\xe6\x84\x9f\xe6\x9f\x93\xe8\x80\x85\xe3\x81\xae1\xef\xbc\x85\xe6\x9c\xaa\xe6\xba\x80\xe3\x81\x8c\xe6\xad\xbb\xe4\xba\xa1\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe3\x81\xaa\xe3\x81\x9c\xe3\x81\x93\xe3\x82\x93\xe3\x81\xaa\xe3\x81\xab\xe5\xa4\x9a\xe6\xa7\x98\xe3\x81\xaa\xe3\x81\xae\xe3\x81\x8b\xef\xbc\x9f\xe9\x81\xba\xe4\xbc\x9d\xe7\x9a\x84\xe8\xa6\x81\xe5\x9b\xa0\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8a\xe6\x84\x9f\xe5\x8f\x97\xe6\x80\xa7\xe3\x83\xbb\xe8\x80\x90\xe6\x80\xa7\xe3\x81\x8c\xe7\x95\xb0\xe3\x81\xaa\xe3\x82\x8b\xe5\x8f\xaf\xe8\x83\xbd\xe6\x80\xa7\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x81\x8c\xe3\x80\x81\xe8\xa8\xbc\xe6\x98\x8e\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x9b\xe3\x82\x93\xe3\x80\x82',adios_corona
695,https://twitter.com/Push_Tuitero/status/1502745725142278144,2022-03-12 20:37:55+00:00,1502745725142278144,"b'@Carly_noma Ya...pues eso no te sirve. Y s\xc3\xad, fijo q covid'",Push_Tuitero
696,https://twitter.com/matheusconci/status/1502737815976693766,2022-03-12 20:06:29+00:00,1502737815976693766,b'Caminhei uma hora pra provar pro meu corpo q covid n deixou sequela nenhuma',matheusconci
697,https://twitter.com/Destinopanam/status/1502721087230070798,2022-03-12 19:00:01+00:00,1502721087230070798,b'El @InstitutoGorgas aclar\xc3\xb3 en un comunicado que la prueba Standard Q COVID-19 Ag Test con registro sanitario en Panam\xc3\xa1 no guarda relaci\xc3\xb3n con otra prueba certificada para detectar la enfermedad.\nhttps://t.co/dSdHJcJ6qn',Destinopanam
698,https://twitter.com/foitestado/status/1502714434711691265,2022-03-12 18:33:34+00:00,1502714434711691265,"b'@jota_sface @jdoriajr A\xc3\xad, ter\xc3\xa1 pessoas que no total tomaram 4, 6 ou mais doses, pois come\xc3\xa7aram em 2021\n Israel j\xc3\xa1 sabe q covid \xc3\xa9 uma doen\xc3\xa7a q vai circular por muito tempo.'",foitestado
699,https://twitter.com/calibra448/status/1502685586129240068,2022-03-12 16:38:56+00:00,1502685586129240068,"b'@mrs_mwp @clif_high MAGA/Q, COVID-19 and Russian invasion broke clif\xe2\x80\x99s brain.'",calibra448
700,https://twitter.com/DueDoctor/status/1502660694075863041,2022-03-12 15:00:02+00:00,1502660694075863041,b'Q: Covid Treatment Potential in 2022? $HGEN $MRNA $VIR $IINN $PFE\nA: Read the Full Conversation at #BiotechPlays \xf0\x9f\x91\x87\xf0\x9f\x8f\xbd\xf0\x9f\x91\x87\xf0\x9f\x8f\xbd\nhttps://t.co/tv7LYrXEd1 https://t.co/zQi7uCY05W',DueDoctor
701,https://twitter.com/adios_corona/status/1502647474095521792,2022-03-12 14:07:30+00:00,1502647474095521792,b'Q)COVID-19\xe3\x81\xae\xe9\x87\x8d\xe7\x97\x87\xe5\xba\xa6\xe3\x81\xaf\xe6\x84\x9f\xe6\x9f\x93\xe3\x81\x97\xe3\x81\x9f\xe3\x82\xa6\xe3\x82\xa4\xe3\x83\xab\xe3\x82\xb9\xe9\x87\x8f\xe3\x81\xab\xe4\xbe\x9d\xe5\xad\x98\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x81\x8b\xef\xbc\x9f\nA)\xe5\xa4\x9a\xe3\x81\x8f\xe3\x81\xae\xe8\xa6\xb3\xe5\xaf\x9f\xe7\xb5\x90\xe6\x9e\x9c\xe3\x81\xaf\xe9\x87\x8d\xe7\x97\x87\xe5\xba\xa6\xe3\x81\x8c\xe6\x84\x9f\xe6\x9f\x93\xe9\x87\x8f\xe3\x81\xab\xe4\xbe\x9d\xe5\xad\x98\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x82\x92\xe7\xa4\xba\xe5\x94\x86\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe3\x83\x9e\xe3\x82\xb9\xe3\x82\xaf\xe3\x82\x92\xe7\x9d\x80\xe7\x94\xa8\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe6\x84\x9f\xe6\x9f\x93\xe4\xba\x88\xe9\x98\xb2\xe3\x81\xa0\xe3\x81\x91\xe3\x81\xa7\xe3\x81\xaa\xe3\x81\x8f\xe6\x84\x9f\xe6\x9f\x93\xe3\x81\x97\xe3\x81\x9f\xe5\xa0\xb4\xe5\x90\x88\xe3\x81\xae\xe9\x87\x8d\xe7\x97\x87\xe5\xba\xa6\xe3\x82\x82\xe4\xbd\x8e\xe4\xb8\x8b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe6\x84\x9f\xe6\x9f\x93\xe3\x83\xaa\xe3\x82\xb9\xe3\x82\xaf\xe3\x82\x92\xe6\xb8\x9b\xe3\x82\x89\xe3\x81\x97\xe3\x80\x81\xe4\xbb\x96\xe4\xba\xba\xe3\x82\x92\xe4\xbf\x9d\xe8\xad\xb7\xe3\x81\x97\xe3\x80\x81\xe9\x87\x8d\xe7\x97\x87\xe5\x8c\x96\xe3\x83\xaa\xe3\x82\xb9\xe3\x82\xaf\xe3\x82\x92\xe6\xb8\x9b\xe3\x82\x89\xe3\x81\x99\xe3\x81\x9f\xe3\x82\x81\xe3\x81\xab\xe3\x83\x9e\xe3\x82\xb9\xe3\x82\xaf\xe7\x9d\x80\xe7\x94\xa8\xe3\x81\x8c\xe9\x87\x8d\xe8\xa6\x81\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82',adios_corona
702,https://twitter.com/_cmrbabs/status/1502646971869368321,2022-03-12 14:05:30+00:00,1502646971869368321,"b'Nossa eu tmb... Tenho q parar e fazer esfor\xc3\xa7o pra lembrar a diferen\xc3\xa7a e oq aconteceu... Pq nossa que loucura... E sem brincadeira, acho q covid foi s\xc3\xb3 uma palhinha, a gente ainda t\xc3\xa1 \xc3\xa9 fudido com pandemias futuras... https://t.co/ioO12CqFQU'",_cmrbabs
703,https://twitter.com/Destinopanam/status/1502645604345913347,2022-03-12 14:00:04+00:00,1502645604345913347,b'El @InstitutoGorgas aclar\xc3\xb3 en un comunicado que la prueba Standard Q COVID-19 Ag Test con registro sanitario en Panam\xc3\xa1 no guarda relaci\xc3\xb3n con otra prueba certificada para detectar la enfermedad.\nhttps://t.co/dSdHJcJ6qn https://t.co/Srttz8p0io',Destinopanam
704,https://twitter.com/yosoyluisame/status/1502644416707706888,2022-03-12 13:55:21+00:00,1502644416707706888,b'@alfwarrior de q covid hablas ? sos cara de piedra o ignorante? NO EXISTE UN VIRUS NO PUDIERON AISLARLO',yosoyluisame
705,https://twitter.com/c_skrrttt/status/1502643364147396610,2022-03-12 13:51:10+00:00,1502643364147396610,b'Layuan mo mga asawa q covid!! epal mo sa mundo!!',c_skrrttt
706,https://twitter.com/adios_corona/status/1502556870879318016,2022-03-12 08:07:28+00:00,1502556870879318016,b'*Q)COVID-19\xe3\x81\xae\xe6\x82\xa3\xe8\x80\x85\xe3\x81\x8b\xe3\x82\x89\xe3\x82\xa6\xe3\x82\xa3\xe3\x83\xab\xe3\x82\xb9\xe3\x81\xaf\xe5\x88\x86\xe9\x9b\xa2\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x8b\xef\xbc\x9f\n*A)\xe6\x9d\xb1\xe4\xba\xac\xe9\x83\xbd\xe5\x81\xa5\xe5\xba\xb7\xe5\xae\x89\xe5\x85\xa8\xe7\xa0\x94\xe7\xa9\xb6\xe3\x82\xbb\xe3\x83\xb3\xe3\x82\xbf\xe3\x83\xbc\xe3\x81\xaf\xe6\x82\xa3\xe8\x80\x85\xe3\x81\x8b\xe3\x82\x89\xe6\x96\xb0\xe5\x9e\x8b\xe3\x82\xb3\xe3\x83\xad\xe3\x83\x8a\xe3\x82\xa6\xe3\x82\xa3\xe3\x83\xab\xe3\x82\xb9\xe3\x82\x92\xe5\x88\x86\xe9\x9b\xa2\xe3\x81\x97\xe9\x9b\xbb\xe5\xad\x90\xe9\xa1\x95\xe5\xbe\xae\xe9\x8f\xa1\xe3\x81\xa7\xe6\x92\xae\xe5\xbd\xb1\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82\xe3\x81\xbe\xe3\x81\x9f\xe5\xa1\xa9\xe5\x9f\xba\xe9\x85\x8d\xe5\x88\x97\xe3\x82\x92\xe8\xa7\xa3\xe8\xaa\xad\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82\nhttps://t.co/k05RECAbxh\nhttps://t.co/JAeIaXiFjX',adios_corona
707,https://twitter.com/AnGeLaUyEn/status/1502516897501351937,2022-03-12 05:28:38+00:00,1502516897501351937,b'probablemente tengo m\xc3\xa1s preguntas que respuestas. \nPero lo importante es recalcar que esto no se ha acabado porfavor no eliminen todas las medidas pretendiendo q COVID no existe m\xc3\xa1s.\nNo s\xc3\xa9 cu\xc3\xa1l es la explicaci\xc3\xb3n de quienes venden la ilusi\xc3\xb3n de la s\xc3\xbabita endemia.\nDeber\xc3\xadan ver\n4/8',AnGeLaUyEn
708,https://twitter.com/adios_corona/status/1502504449184440322,2022-03-12 04:39:10+00:00,1502504449184440322,b'Q)COVID-19\xe3\x82\x92\xe5\xad\x90\xe4\xbe\x9b\xe3\x81\xab\xe3\x81\xa9\xe3\x81\x86\xe8\xaa\xac\xe6\x98\x8e\xe3\x81\x99\xe3\x82\x8c\xe3\x81\xb0\xe3\x82\x88\xe3\x81\x84\xe3\x81\xa7\xe3\x81\x99\xe3\x81\x8b\xef\xbc\x9f\nA)\xe5\xad\x90\xe4\xbe\x9b\xe3\x81\xaf\xe5\xa4\xa7\xe4\xba\xba\xe3\x81\xae\xe6\x84\x9f\xe6\x83\x85\xe3\x82\x92\xe5\xbc\xb7\xe3\x81\x8f\xe6\x84\x9f\xe3\x81\x98\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe4\xb8\x8d\xe5\xae\x89\xe3\x82\x92\xe9\x9a\xa0\xe3\x81\x97\xe3\x81\x9f\xe3\x82\x8a\xe5\x98\x98\xe3\x82\x92\xe3\x81\xa4\xe3\x81\x8f\xe3\x81\xa8\xe6\x82\xaa\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x82\x8b\xe5\x8f\xaf\xe8\x83\xbd\xe6\x80\xa7\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe6\x84\x9f\xe6\x83\x85\xe3\x82\x92\xe8\xa8\x80\xe8\x91\x89\xe3\x81\xa7\xe8\xa1\xa8\xe7\x8f\xbe\xe3\x81\x97\xe3\x80\x81\xe3\x82\xa6\xe3\x82\xa4\xe3\x83\xab\xe3\x82\xb9\xe3\x81\xa8\xe3\x81\xaf\xe4\xbd\x95\xe3\x81\x8b\xe3\x80\x81\xe3\x82\xa6\xe3\x82\xa4\xe3\x83\xab\xe3\x82\xb9\xe3\x81\x8b\xe3\x82\x89\xe8\xba\xab\xe3\x82\x92\xe5\xae\x88\xe3\x82\x8b\xe6\x96\xb9\xe6\xb3\x95\xe3\x82\x92\xe8\xaa\xac\xe6\x98\x8e\xe3\x81\x99\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe9\x87\x8d\xe8\xa6\x81\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe5\xad\x90\xe4\xbe\x9b\xe3\x81\xae\xe6\x89\xb9\xe5\x88\xa4\xe7\x9a\x84\xe6\x80\x9d\xe8\x80\x83\xe3\x82\x92\xe8\xa8\x93\xe7\xb7\xb4\xe3\x81\x99\xe3\x82\x8b\xe6\xa9\x9f\xe4\xbc\x9a\xe3\x81\xa7\xe3\x82\x82\xe3\x81\x82\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82',adios_corona
709,https://twitter.com/cheriekyuney/status/1502500387697352706,2022-03-12 04:23:02+00:00,1502500387697352706,b'COMO Q COVID',cheriekyuney
710,https://twitter.com/yeongyubonitos/status/1502483620325314562,2022-03-12 03:16:24+00:00,1502483620325314562,b'q covid de mierds ya me tiene cansada',yeongyubonitos
